Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score;Reprojection Error;3DPoints
sift;7718.041666666667;7739.333333333333;0.01692226639103287;sift;7718.041666666667;7739.333333333333;0.0133539999213376;L2;BF;881.9583333333334;2733.0833333333335;0.358853128;0.13129465768984125;0.41711005641110716;0.11551790303683208;0.3249094207881913;0.11820810026233701;0.17040531264544354;nan;
sift;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
sift;nan;nan;nan;orb;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;brisk;7354.958333333333;7379.083333333333;0.007984930497824541;L2;BF;198.58333333333334;1804.75;0.3963747689583334;0.2192362073657971;4.127071506897287;0.02650646492631488;0.11111345818752859;0.027137914420373544;0.042787513524785804;nan;
sift;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;daisy;7718.041666666667;7739.333333333333;0.015264051689002875;L2;BF;1681.8333333333333;2403.625;0.4469293015;0.18628056053702505;0.26897177880620526;0.21973580633211706;0.699117110944448;0.22477418322808318;0.33399950954052376;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;freak;7037.125;7058.541666666667;0.005063234002354465;L2;BF;60.375;1663.2083333333333;0.3565107784583333;0.21396315782958816;6.842393858909216;0.007886164544175492;0.036412633535004485;0.0080393251211757;0.012962001353063241;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;brief;6872.125;6892.125;0.001974652435267912;L2;BF;63.833333333333336;2623.0416666666665;0.212107004375;0.08075254081823857;3.3808774371396537;0.008306638762473348;0.024378803473166982;0.008488791796390255;0.012389014953634757;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;lucid;7718.041666666667;7739.333333333333;0.0034562450536084408;L2;BF;75.5;2518.8333333333335;0.663847468;0.26265371624993944;9.406824762011867;0.009903076036894406;0.030235069413771687;0.010122803373767511;0.014915606373256543;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;latch;6976.958333333333;6996.458333333333;0.0009933233643859786;L2;BF;74.625;3262.6666666666665;0.17230920216666665;0.05277790347920233;2.3371489702606087;0.009682850264913981;0.02285999053281879;0.009889637979628878;0.01360047796934899;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;vgg;7718.041666666667;7739.333333333333;0.056738916966725415;L2;BF;928.0;3034.125;0.664656646375;0.21893021319214268;0.7306284867180706;0.12149108955190734;0.3079738876531743;0.12428950066650397;0.17420195195834445;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;beblid;7718.041666666667;7739.333333333333;0.0008716379890155865;L2;BF;327.4166666666667;2211.2083333333335;0.43123269879166665;0.19444035768766957;1.8853140352304727;0.043219058748157034;0.1492225555753078;0.04411683967956873;0.06701062787486463;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;teblid;7718.041666666667;7739.333333333333;0.0005702992116818783;L2;BF;89.83333333333333;2629.5;0.2591730777916667;0.09836451808918323;3.57301977810263;0.011807220554409662;0.03461370945772362;0.012115770134916276;0.017604379238977355;nan;
sift;7718.041666666667;7739.333333333333;0.01692226639103287;boost;7718.041666666667;7739.333333333333;0.009238383206304157;L2;BF;160.375;2460.7916666666665;0.3226547357083333;0.1308648684900432;3.4002303330152217;0.02122893368530353;0.06670332129168617;0.021802396953068445;0.032202391392792;nan;
akaze;4841.041666666667;4852.083333333333;0.015087924285451096;sift;4841.041666666667;4852.083333333333;0.00719359697787945;L2;BF;1311.8333333333333;2002.9583333333333;0.16178596858333333;0.08112816335301083;0.1275610262877634;0.27231473358217984;0.6512516903097736;0.27849526407385244;0.383580522629071;nan;
akaze;4841.041666666667;4852.083333333333;0.015087924285451096;akaze;4841.041666666667;4852.083333333333;0.012834357444307547;L2;BF;906.5;1929.7916666666667;0.23167639025;0.12028912814715036;0.26738961266793154;0.18833747627407624;0.46739788451334546;0.1926266891730158;0.2682972627846652;nan;
akaze;4841.041666666667;4852.083333333333;0.015087924285451096;orb;4815.0;4825.583333333333;0.001931687326420112;L2;BF;57.125;1544.3333333333333;0.14121504295833334;0.09147092232408859;2.7282054226631858;0.01185477966959747;0.0370926986297432;0.012155352662789063;0.017963410227175847;nan;
akaze;4841.041666666667;4852.083333333333;0.015087924285451096;brisk;4841.041666666667;4852.083333333333;0.007867358603941754;L2;BF;519.9583333333334;1415.3333333333333;0.21342320387500002;0.15087828982132032;0.4242265954937479;0.10787106164007298;0.3665255984727394;0.11029306550610862;0.16662091557776124;nan;
akaze;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
akaze;4841.041666666667;4852.083333333333;0.015087924285451096;daisy;4841.041666666667;4852.083333333333;0.023241141156244316;L2;BF;1521.2916666666667;1986.2083333333333;0.2725616261666666;0.13791708033399477;0.18256383657383288;0.3154215016216792;0.7629083912510931;0.3225765737232725;0.4456601251875454;nan;
akaze;4841.041666666667;4852.083333333333;0.015087924285451096;freak;4841.041666666667;4852.083333333333;0.004787311532121914;L2;BF;382.0;1424.875;0.19668929195833332;0.13812003022834712;0.540187579263267;0.07933470155971067;0.26787573175741786;0.08111282575645966;0.12238393038092636;nan;
