Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score;Reprojection Error;3DPoints;Reconstruction Time
sift;3382.0;916.6;0.3815610185987251;sift;3382.0;916.6;0.2582756231860537;L2;BF;444.0;606.6;0.5939669478;1.0845616414287162;1.5805901866851224;0.13128326434062684;0.7043316083323878;0.49058063988660316;0.2158032649923407;nan;nan;nan
sift;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;nan;nan;nan;orb;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;brisk;3248.0;886.8;0.019446465548865192;L2;BF;159.8;404.0;0.39372551060000005;1.412799191634951;6.712106159491569;0.0472501478415139;0.30325279678042494;0.13195849086096736;0.07898991144642423;nan;nan;nan
sift;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;daisy;3382.0;916.6;0.3585570609986847;L2;BF;129.4;224.4;0.6981239062;5.399169454908387;21.055279414778536;0.038261383796570084;0.4115047185051878;0.09878189448828116;0.06771014502220235;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;freak;3114.0;867.8;0.017704805491516293;L2;BF;84.8;383.8;0.38370287519999996;1.2733246832973644;9.664810763584272;0.025073920756948552;0.18017664994305638;0.0750459264487448;0.04287876681630527;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;brief;3041.0;870.6;0.008592245377575731;L2;BF;55.2;530.8;0.3396920416;0.7773501568399178;11.95381074125056;0.016321703134240095;0.08895103233815953;0.052157964799771174;0.026997497747307298;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;lucid;3382.0;916.6;0.013060146695756402;L2;BF;177.0;500.6;0.5768737394;1.2856849284991847;5.376066455097212;0.052335895919574216;0.3052074604433713;0.16921283531494574;0.08744747407123009;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;latch;3084.0;875.2;0.005622603723522192;L2;BF;28.8;637.0;0.28725193779999997;0.5404491817242463;11.484013614491229;0.008515671200473094;0.046156687186352276;0.034258031795531364;0.01400224678566218;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;vgg;3382.0;916.6;0.9839298605307348;L2;BF;370.6;578.4;1.209813479;2.315274801536299;6.003790016430203;0.10958013010053225;0.5304895976222835;0.33332776963281613;0.17593606392408773;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;beblid;3382.0;916.6;0.013332479445745959;L2;BF;309.6;536.8;0.39474784360000004;0.8248999333218936;1.5655882876586564;0.09154346540508573;0.5522388341926303;0.3427854141930005;0.15393837436522545;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;teblid;3382.0;916.6;0.010008600280540273;L2;BF;228.8;550.4;0.3444238644;0.7153632080526796;1.823707710577608;0.06765227675931403;0.40579598742643463;0.26076653766301316;0.11372187931998581;nan;nan;nan
sift;3382.0;916.6;0.3815610185987251;boost;3382.0;916.6;0.21835564494448584;L2;BF;140.6;482.4;0.5264933438;1.165162175529243;4.683652511653966;0.04157303370786517;0.2680433394971111;0.14830436502444458;0.0707224552496257;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;sift;1499.0;961.2;0.1238155809359989;L2;BF;759.4;777.2;0.3292794584;0.45264620229933666;0.4688584619891861;0.5066044029352902;0.9709749028498728;0.7754134063133635;0.6535995459117563;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;akaze;1499.0;961.2;0.16342524202849523;L2;BF;734.0;772.4;0.391444115;0.5336948791111791;0.5702019644386606;0.4896597731821214;0.9430938219547391;0.7554045877846544;0.6357188839437266;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;orb;1494.0;960.0;0.01588203518838933;L2;BF;257.4;498.4;0.2146848228;0.5070328587072883;2.2059801311167404;0.17171447631754505;0.4373927020951836;0.2358565960541556;0.24186758979819784;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;brisk;1499.0;961.2;0.018748181469961513;L2;BF;422.2;515.8;0.24251035420000006;0.5686238899140513;0.9450145824341419;0.28165443629086057;0.7275238904389655;0.3944076724420384;0.3910026660301618;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;kaze;1499.0;961.2;0.4828926087287919;L2;BF;681.2;702.6;0.6347366042;0.9745699119418397;1.0185910730098449;0.4544362908605738;0.9634417662461263;0.698608770239792;0.6080110013099617;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;daisy;1499.0;961.2;0.27613881367150733;L2;BF;264.4;319.4;0.4977603546;2.4425333797349476;4.301672429251686;0.17638425617078052;0.7123624751256483;0.23921988403734992;0.266339997690292;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;freak;1499.0;961.2;0.015646341174804148;L2;BF;404.0;521.6;0.2417842292;0.5272863121539008;0.8371229335463994;0.2695130086724483;0.7158771788574868;0.38764573664292923;0.38172675565876063;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;brief;1499.0;961.2;0.006521997700103983;L2;BF;326.8;501.6;0.21075836540000004;0.45419953955635206;0.8507218261627235;0.21801200800533688;0.6094485318209862;0.31823171447650234;0.31675706516137575;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;lucid;1499.0;961.2;0.011085466460669203;L2;BF;254.4;498.6;0.32060886499999997;0.6826590098208416;2.1160012395962755;0.16971314209472982;0.450016353287794;0.23712863482427862;0.24344868018441498;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;latch;1499.0;961.2;0.0038741998431166304;L2;BF;88.8;561.4;0.17794323979999999;0.3269170692076888;4.543196581703593;0.059239492995330226;0.14037755978104757;0.08032342049422625;0.08298287884985667;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;vgg;1499.0;961.2;0.9796449884376823;L2;BF;609.2;687.6;1.1298174274000001;1.8350758360616226;2.544335009072885;0.4064042695130087;0.8148535619103843;0.5804218892348996;0.5246358918580339;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;beblid;1499.0;961.2;0.011497481377204131;L2;BF;601.4;669.2;0.2286262192;0.3719861850497995;0.4429298389934889;0.4012008005336892;0.8720114590733845;0.6002872165089062;0.5385835916082037;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;teblid;1499.0;961.2;0.008665458159632659;L2;BF;519.4;639.6;0.20801264619999996;0.3487448905576991;0.47581306207141194;0.3464976651100734;0.7792254648338969;0.5164015935151443;0.4722722173611893;nan;nan;nan
akaze;1499.0;961.2;0.1729674813022543;boost;1499.0;961.2;0.21732380812324054;L2;BF;315.2;481.4;0.40215844819999996;0.9012247658367627;1.766769572775194;0.21027351567711805;0.5948328559152116;0.3007601444811333;0.30502200262581824;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;sift;10721.0;2180.4;0.2957107246648167;L2;BF;1469.2;1736.6;1.6966247912;0.9384474039155855;1.1881877471965288;0.1370394552746945;0.7942926901832819;0.6295366806410462;0.22297598358516862;nan;nan;nan
orb;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;orb;10721.0;2180.4;0.013637326290382057;L2;BF;1083.8;1535.2;0.5064650108000001;0.33944160457754774;0.6229841757511407;0.10109131610857194;0.6047114905187869;0.43066893569733694;0.16720712843957114;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;brisk;9934.0;2061.6;0.01894545138231665;L2;BF;158.2;1754.8;0.7327933232;0.4484077432245119;8.329177822199819;0.014756086185990114;0.06973557270820382;0.055355695057675694;0.023104455225240607;nan;nan;nan
orb;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;daisy;10721.0;2180.4;0.1816533249699402;L2;BF;323.4;497.4;1.8153662082000004;4.987962599503208;17.644078768471854;0.030165096539501918;0.43979987336478643;0.09801772998900188;0.054975332722961165;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;freak;8049.0;1705.8;0.016578024813848923;L2;BF;59.6;1146.8;0.5332661456;0.5113422847848199;8.446251416979951;0.005559182912041788;0.06304894867539527;0.030504905107021984;0.009742218258699083;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;brief;10721.0;2180.4;0.0050288700409488974;L2;BF;604.0;1346.8;0.544824177;0.39757039173498104;1.2637519465684297;0.056338028169014086;0.36581607660086934;0.22961214801295568;0.09499451883543039;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;lucid;10721.0;2180.4;0.009109358822011502;L2;BF;437.6;1092.0;2.222145072;1.9552541108737977;9.687901281838801;0.04081708795821286;0.2965868651067727;0.14890235981820069;0.07049629805472749;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;latch;10721.0;2180.4;0.002654308352014553;L2;BF;138.0;1582.6;0.1459126564;0.09601764626263719;1.7282896483605406;0.012871933588284677;0.07004630856343574;0.052004106295929;0.021021633129112368;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;vgg;10721.0;2180.4;1.062922516708895;L2;BF;888.0;1136.4;2.7119780508;2.754087165968646;4.8033487836819;0.08282809439417964;0.6560669062323509;0.3222991567612497;0.14093312195270474;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;beblid;10721.0;2180.4;0.018866397193361206;L2;BF;1590.2;1771.4;0.870396979;0.5027482730511981;0.6052146179380336;0.14832571588471227;0.8456134028977143;0.6846703303796855;0.24070915543478866;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;teblid;10721.0;2180.4;0.012270216653864623;L2;BF;1376.2;1687.0;0.4968063954;0.2979287916981891;0.41836179443767935;0.12836489133476356;0.740848476070659;0.5818174289213673;0.21029105901430056;nan;nan;nan
orb;10721.0;2180.4;0.009439826304359106;boost;10721.0;2180.4;0.24780654503228505;L2;BF;877.8;1381.4;1.0105990515999999;0.7155794292868431;1.273764975257244;0.08187669060721948;0.5782136412301252;0.3783522438928729;0.13906073394304286;nan;nan;nan
brisk;3701.0;718.4;0.08738938219011763;sift;3701.0;718.4;0.15152495278105466;L2;BF;402.0;495.6;0.25332286460000003;0.5650945275748026;0.7422184640433598;0.10861929208322077;0.7780333828052879;0.536165840295342;0.18432944230025267;nan;nan;nan
brisk;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;3701.0;718.4;0.08738938219011763;orb;3637.0;716.4;0.03211972988903651;L2;BF;36.6;492.8;0.133999333;0.2975845411316279;4.0748508158843535;0.009889219129964875;0.0742095225451598;0.05330846243542318;0.016991970643075983;nan;nan;nan
brisk;3701.0;718.4;0.08738938219011763;brisk;3701.0;718.4;0.026952869319410593;L2;BF;390.4;500.2;0.1783627814;0.3866165194252783;0.5352436751868559;0.10548500405295866;0.7406879360984631;0.5254361750381145;0.17920839167158759;nan;nan;nan
brisk;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;3701.0;718.4;0.08738938219011763;daisy;3701.0;718.4;0.4714308831940343;L2;BF;156.4;243.6;0.46110052060000006;3.184192396732655;10.392613980013447;0.042258848959740615;0.4705523093107103;0.15339005388001195;0.07474500648938426;nan;nan;nan
brisk;3701.0;718.4;0.08738938219011763;freak;3403.0;639.6;0.022788775129446538;L2;BF;36.4;425.2;0.1541953854;0.39913795017950815;4.864248720865555;0.009835179681167252;0.08343866107215775;0.049573900963993736;0.01707307681840097;nan;nan;nan
